Date,RSI,MACD,SMA_5,SMA_10,SMA_50,SMA_100,BB_lower,BB_upper,Open,Close,Volume,Exit,Long,Short,Running
2011-03-30,25.94857669090542,-0.29036310779751595,108.285302734375,107.12781143188477,107.35670349121094,104.21706924438476,103.98135521283166,110.33153083453163,132.5500030517578,109.27957916259766,135835000.0,1,0,0,True
2011-03-31,34.13636181709026,-0.22484513291552988,108.5635009765625,107.56346435546875,107.43727798461914,104.30793701171875,104.00387522338696,110.28409856201344,132.60000610351562,109.13141632080078,132537100.0,1,0,0,True
2011-04-01,23.114976070379157,-0.15569067175907358,108.86803894042968,108.00710372924804,107.52985778808593,104.40528900146484,103.9262468210343,110.46485959376064,133.41000366210938,109.59234619140625,153850100.0,1,0,0,True
2011-04-04,16.316065145890466,-0.09782475871296459,109.243359375,108.29682312011718,107.61949523925782,104.51072036743165,103.84543667118443,110.74307956416713,133.42999267578125,109.68287658691406,100768900.0,1,0,0,True
2011-04-05,11.275384538511132,-0.05359342766005115,109.47052917480468,108.62193908691407,107.69683807373048,104.61199256896973,103.78404335779874,110.90599570470127,133.0,109.66642761230469,120791500.0,1,0,0,True
2011-04-06,11.524488930778947,-0.007859856168438206,109.61703491210938,108.95116882324218,107.77994705200196,104.72047187805175,103.6959018665713,111.14580116687596,133.8800048828125,110.0121078491211,120411600.0,1,0,0,True
2011-04-07,12.356166621653614,0.01599753572784901,109.7372039794922,109.15035247802734,107.84926437377929,104.83789184570313,103.74826003789187,111.41790359736203,133.4199981689453,109.73226165771484,170731500.0,1,0,0,True
2011-04-08,15.673302890485969,0.018477302611051183,109.68946228027343,109.27875061035157,107.90576385498046,104.95291152954101,103.7791090268308,111.59989716823758,133.91000366210938,109.3536376953125,147945400.0,1,0,0,True
2011-04-11,15.425820279718236,0.005589412993480147,109.55777130126953,109.40056533813477,107.99288558959961,105.07988357543945,103.8947965159747,111.72886757704286,133.0,109.02442169189453,121385400.0,0,0,1,True
2011-04-12,24.972268739725607,-0.0368506857335027,109.26640167236329,109.36846542358398,108.04797561645508,105.19821815490722,104.20989601003932,111.69905174386695,131.72000122070312,108.20957946777344,161187400.0,1,0,0,True
2011-04-13,58.572161620843204,-0.07338671480899439,108.904248046875,109.2606414794922,108.0691374206543,105.30228546142578,105.1221390635911,111.26631384778585,132.0800018310547,108.20133972167969,162059000.0,1,0,0,True
2011-04-14,114.6091048447472,-0.10142776381485685,108.61452941894531,109.17586669921874,108.09604232788087,105.40448577880859,105.75272817393972,110.9866028807478,130.6999969482422,108.2836685180664,161220400.0,1,0,0,True
2011-04-15,32.6417090788254,-0.11103429964039258,108.47954711914062,109.08450469970703,108.1260954284668,105.5114518737793,106.40956130915771,110.68204711979737,131.8000030517578,108.67872619628906,170006700.0,0,0,1,True
2011-04-18,-19.8460573131689,-0.16364014128739068,108.16677856445312,108.86227493286133,108.12572143554688,105.62042129516601,106.54129914825938,110.61779890471914,130.58999633789062,107.46057891845703,210759300.0,1,0,0,True
2011-04-19,-16.57579124472238,-0.18399039416770324,108.14044494628907,108.70342330932617,108.12425415039063,105.72129776000976,106.8760050274991,110.44935736874112,130.75999450683594,108.07791137695312,124258800.0,0,1,0,True
2011-04-20,82.54720924737825,-0.14747907427791507,108.41041564941406,108.65733184814454,108.14241760253907,105.84832023620605,107.22965756404311,110.3788431073436,132.8800048828125,109.55119323730469,156133800.0,1,0,0,True
2011-04-21,68.72879485632727,-0.09873102527364619,108.77586059570312,108.69519500732422,108.17669265747071,105.9780046081543,107.32860595010733,110.51694153524424,133.7899932861328,110.11089324951172,135935400.0,1,0,0,True
2011-04-25,111.05600819632156,-0.06506133999379138,109.03924255371093,108.75939483642578,108.20784271240234,106.1119987487793,107.40928252530982,110.62886292146753,133.67999267578125,109.99563598632812,65757100.0,0,1,0,True
2011-04-26,34.64569566127442,-0.005780420763244587,109.73556213378906,108.9511703491211,108.24497528076172,106.23491424560547,107.45631945022586,110.89541623702999,134.0500030517578,110.94217681884766,146600000.0,1,0,0,True
2011-04-27,29.005045101547662,0.0652032756875085,110.45327911376953,109.2968620300293,108.29134963989257,106.35243721008301,107.3148402751946,111.35048717841869,135.0500030517578,111.66649627685547,143031000.0,1,0,0,True
2011-04-28,22.473354419445293,0.1315579252310881,110.94876403808594,109.67958984375,108.3518505859375,106.47089080810547,107.12030516254066,111.81992616070153,135.42999267578125,112.02861785888672,124791100.0,1,0,0,True
2011-04-29,18.45941735472815,0.1897207646508976,111.38498992919922,110.08042526245117,108.40385177612305,106.5930386352539,106.96943180624964,112.28686015542027,136.16000366210938,112.29202270507812,115094100.0,1,0,0,True
2011-05-02,17.52665560587422,0.2248207765003276,111.80970001220703,110.42447128295899,108.4458396911621,106.71288726806641,106.87218738519664,112.63678859746938,137.07000732421875,112.11918640136719,126278700.0,1,0,0,True
2011-05-03,15.469573107444456,0.2326529635729413,111.96443939208984,110.85000076293946,108.47517242431641,106.82503440856934,106.84400023888232,112.86827545691845,135.9600067138672,111.71587371826172,138375000.0,1,0,0,True
2011-05-04,19.555121575530862,0.20638288333330368,111.82615661621094,111.13971786499023,108.53394302368164,106.92586051940918,106.8701847174243,112.9729564568921,135.6699981689453,110.97508239746094,182678500.0,0,0,1,True
2011-05-05,31.6581585360891,0.14367971534076007,111.41463165283203,111.18169784545898,108.58590774536133,107.01077606201171,106.86833040860746,112.97069928499606,134.0800018310547,109.97099304199219,226900000.0,1,0,0,True
2011-05-06,30.555212249171788,0.10612249587268785,111.04754486083985,111.21626739501953,108.64905960083007,107.09989532470703,106.89672025370685,113.0147421486369,134.94000244140625,110.45658874511719,222787200.0,1,0,0,True
2011-05-09,17.11530062924473,0.08709791622839491,110.80062561035156,111.3051628112793,108.69782531738281,107.19239776611329,106.96011433834246,113.10444330936261,134.19000244140625,110.88459014892578,114104500.0,0,1,0,True
2011-05-10,16.491244831665778,0.1017479398133414,110.82367095947265,111.39405517578125,108.75208099365234,107.29901214599609,107.03850379039838,113.30672173450395,135.1699981689453,111.83110046386719,114806900.0,0,0,1,True
2011-05-11,42.76125649379846,0.0668799441171064,110.75947570800781,111.29281616210938,108.81918319702149,107.38798683166505,107.29529224939996,113.29438594273871,135.6699981689453,110.65410614013672,193564200.0,1,0,0,True
2011-05-12,43.76923406015144,0.0540164061197943,111.00145416259765,111.20804290771484,108.89223205566407,107.48113975524902,107.58962131804626,113.2980114334186,134.0800018310547,111.1808853149414,171550700.0,0,0,1,True
2011-05-13,142.23226284813944,0.009279450675847123,110.97511749267578,111.0113311767578,108.91111938476563,107.56327453613281,107.87694946014753,113.21480697906145,135.14999389648438,110.32490539550781,157444900.0,1,0,0,True
2011-05-16,-28.375171630679763,-0.054734560275572,110.72325439453125,110.7619400024414,108.93240447998046,107.63193855285644,108.0323026369094,113.15410864849099,133.55999755859375,109.62527465820312,141675400.0,1,0,0,True
2011-05-17,-14.639810162955824,-0.10875529068195244,110.27879638671875,110.55123367309571,108.9704051208496,107.69724159240722,108.54476819511298,112.85646624092219,132.69000244140625,109.60881042480469,192686200.0,0,1,0,True
2011-05-18,-25.200008474935373,-0.11826130256186951,110.265625,110.5125503540039,109.00914611816407,107.77381423950196,109.05529103726644,112.59697718172771,133.24000549316406,110.58824920654297,135217900.0,1,0,0,True
2011-05-19,-25.200008474935373,-0.11769563249984238,110.1997787475586,110.60061645507812,109.05626983642578,107.85261108398437,109.22501936870293,112.55729493183418,134.8000030517578,110.85165405273438,119489500.0,0,0,1,True
2011-05-20,-16.896664393681096,-0.15011585178571485,110.12899627685547,110.55205688476562,109.12593658447265,107.92112617492675,109.20312340168435,112.56520087810081,134.3300018310547,109.97099304199219,182594900.0,0,0,1,True
2011-05-23,-12.01619482280914,-0.2226237791387331,109.94297637939454,110.33311538696289,109.15533584594726,107.97614570617675,108.90847050877292,112.72980768946925,131.97999572753906,108.69517517089844,168700000.0,1,0,0,True
2011-05-24,-15.312489942001557,-0.28359810479280934,109.74214324951171,110.01046981811524,109.19587188720703,108.03189888000489,108.55229296365961,112.85223203023686,132.44000244140625,108.60464477539062,147199600.0,1,0,0,True
2011-05-25,-39.75201713999179,-0.318180774124488,109.41785278320313,109.84173889160157,109.26807296752929,108.09102767944336,108.33479351871043,112.7997615350005,131.4199981689453,108.966796875,151050100.0,1,0,0,True
2011-05-26,-40.58327346882024,-0.3260628412267845,109.14130096435547,109.67053985595703,109.38932510375976,108.14452369689941,108.26686864234236,112.61171412132953,132.02999877929688,109.4688949584961,164850000.0,1,0,0,True
2011-05-27,-40.163625499839156,-0.31534023039100256,109.1248291015625,109.62691268920898,109.4916000366211,108.20279098510743,108.31917223770014,112.31907162826664,133.3699951171875,109.88863372802734,120921900.0,0,1,0,True
2011-05-31,-52.577260478183625,-0.26378863773742556,109.59233703613282,109.76765670776368,109.60913528442383,108.26709007263183,108.41752406423448,112.1120726459706,134.77000427246094,111.03271484375,164731200.0,0,0,1,True
2011-06-01,-19.844475863461923,-0.31079802678789215,109.57917022705078,109.66065673828125,109.64419784545899,108.30849884033204,108.23777790432108,111.97411250705586,134.50999450683594,108.53881072998047,233094300.0,1,0,0,True
2011-06-02,-13.313429531965518,-0.3505363729708797,109.47052764892578,109.44419021606446,109.68436416625977,108.35080436706544,108.01410180320954,111.9426387668588,131.9600067138672,108.423583984375,200466800.0,0,0,1,True
2011-06-03,-12.320349468422883,-0.41838399919490776,109.04581909179687,109.09356002807617,109.696875,108.38363883972168,107.55682527653498,112.13735120661933,130.14999389648438,107.34535217285156,234690200.0,0,0,1,True
2011-06-06,-10.746929394500496,-0.5097406041157867,108.30999145507812,108.71741027832032,109.66625640869141,108.40142707824707,106.84853088869755,112.4209362743884,130.08999633789062,106.2094955444336,179951200.0,1,0,0,True
2011-06-07,-10.59392882541905,-0.5800974091970321,107.33218841552734,108.46226272583007,109.62773727416992,108.40913261413574,106.27307471459322,112.52230339819975,129.6999969482422,106.1436996459961,161660500.0,1,0,0,True
2011-06-08,-5.505121594966417,-0.6461210544473369,106.76426849365234,108.17171936035156,109.58559600830078,108.41411468505859,105.77438998355251,112.40779919491428,128.75999450683594,105.69921112060547,198696400.0,0,1,0,True
2011-06-09,-7.443176731031556,-0.6626799713311933,106.3807159423828,107.9256217956543,109.54510086059571,108.41954109191894,105.46137780371832,112.30598288353754,128.77000427246094,106.50582122802734,160964400.0,0,0,1,True
2011-06-10,-6.539035160099758,-0.7213910181089063,105.91649932861328,107.48115921020508,109.45999465942383,108.40834907531739,104.92372850601625,112.22797056014586,128.85000610351562,105.0242691040039,238629400.0,1,0,0,True
2011-06-13,-9.243078793960448,-0.7566771385964897,105.69591369628907,107.0029525756836,109.37949768066406,108.40838783264161,104.44955016672071,112.18031509817186,127.88999938964844,105.1065673828125,207599800.0,0,1,0,True
2011-06-14,-21.483186302325834,-0.7276134145580198,105.75516967773437,106.54367904663086,109.31645034790039,108.42315406799317,104.25528300523926,112.05605274915526,128.8699951171875,106.43997955322266,160570400.0,0,0,1,True
2011-06-15,-9.702102097955212,-0.7630830997732315,105.52470550537109,106.14448699951171,109.21373062133789,108.41661293029784,103.75040664916514,112.05473708862783,128.24000549316406,104.54689025878906,300958000.0,1,0,0,True
2011-06-16,-8.561455262169332,-0.7732462177486034,105.17901611328125,105.77986602783203,109.11594955444336,108.40639381408691,103.43797430633494,111.78608193756155,127.05999755859375,104.77737426757812,308032800.0,1,0,0,True
2011-06-17,-8.147264858608313,-0.7598548858776819,105.19216918945312,105.5543342590332,109.0175080871582,108.39872756958007,103.2986741499723,111.34922013713708,127.93000030517578,105.09003448486328,233284900.0,1,0,0,True
2011-06-20,-6.111257754659855,-0.7195092245277763,105.29639739990235,105.4961555480957,108.93541702270508,108.3923406982422,103.21642843321446,110.99713739320156,126.62000274658203,105.6277084350586,159479000.0,0,1,0,True
2011-06-21,-32.45837633836884,-0.6252866216412933,105.42344207763672,105.58930587768555,108.88984832763671,108.3978060913086,103.20789380584564,110.84367479766998,128.36000061035156,107.07520294189453,193157300.0,1,0,0,True
2011-06-22,-23.829980214237327,-0.5641942014771055,105.8000701904297,105.66238784790039,108.83796051025391,108.41542304992676,103.16519675143687,110.6689104568151,129.0500030517578,106.4300308227539,176703000.0,1,0,0,True
2011-06-23,-38.89555184928387,-0.5181074131382327,106.06938934326172,105.62420272827148,108.7962483215332,108.42211196899414,103.13633264875511,110.41349187517068,127.16000366210938,106.12397003173828,334286500.0,0,0,1,True
2011-06-24,-36.04465386596896,-0.5177631249968473,106.0296844482422,105.61092681884766,108.73005172729492,108.39959457397461,103.04781696081038,110.04426906824234,128.27000427246094,104.89151000976562,226129300.0,0,1,0,True
2011-06-27,-179.06692298450093,-0.47607481983477995,106.06938323974609,105.68289031982422,108.68090240478516,108.388472366333,103.20911187240772,109.4767310231001,126.88999938964844,105.82620239257812,168904700.0,0,1,0,True
2011-06-28,46.85069878250489,-0.3857119846387476,106.09585266113281,105.75964736938477,108.65147888183594,108.38878715515136,103.87267691931316,108.43064949670247,128.4499969482422,107.20755004882812,165556300.0,0,1,0,True
2011-06-29,44.313233264726506,-0.2741629086073201,106.4349868774414,106.11752853393554,108.66478134155274,108.39525138854981,103.93722370442539,108.32479182902186,130.1999969482422,108.12570190429688,244295500.0,0,1,0,True
2011-06-30,19.85836551180841,-0.14295639837800428,107.04211730957032,106.55575332641601,108.68641555786132,108.40533485412598,103.79472452349148,108.54089483075657,131.13999938964844,109.15962219238281,223322700.0,0,1,0,True
2011-07-01,17.195157913162912,0.02300830680192828,108.21833038330078,107.12400741577149,108.7108432006836,108.42663040161133,103.22790944707788,109.45043222772682,132.08999633789062,110.77257537841797,202385700.0,1,0,0,True
2011-07-05,19.825707512383943,0.15333792810468888,109.18941650390624,107.62939987182617,108.72225799560547,108.44947532653809,102.89729399578859,110.2282614241333,133.77999877929688,110.68163299560547,165936000.0,1,0,0,True
2011-07-06,13.629514203801884,0.26134766163299045,109.9106948852539,108.00327377319336,108.73862411499023,108.47323341369629,102.67634796490154,110.91623168597738,133.49000549316406,110.8139419555664,143331600.0,0,1,0,True
2011-07-07,13.165227417015775,0.3864737603593758,110.6782943725586,108.556640625,108.7590545654297,108.5020149230957,102.4266794400453,111.79234903285509,135.16000366210938,111.96369934082031,170464200.0,0,0,1,True
2011-07-08,15.047655858815677,0.45369175036165166,111.08028717041016,109.06120223999024,108.74911636352539,108.52023300170899,102.3333496108269,112.3520553574348,133.8300018310547,111.16958618164062,194100500.0,0,0,1,True
2011-07-11,24.37949172129997,0.4298888488660253,110.75769653320313,109.48801345825196,108.69173645019531,108.5217935180664,102.60204797886978,112.49689229822984,132.75,109.15962219238281,195918600.0,1,0,0,True
2011-07-12,44.41025107373281,0.38870012523892994,110.35899963378907,109.77420806884766,108.61965896606445,108.51175537109376,102.89548082183501,112.56161756683687,131.69000244140625,108.68814849853516,214675700.0,1,0,0,True
2011-07-13,28.70675457841351,0.3640443831239494,110.00662841796876,109.95866165161132,108.55831695556641,108.50207832336426,103.03153017047602,112.68677885052007,132.08999633789062,109.05208587646484,204062600.0,0,0,1,True
2011-07-14,34.600368944160365,0.312764582547182,109.27376861572266,109.97603149414063,108.48998748779297,108.48257995605469,103.4763498841873,112.61721014388888,132.1699981689453,108.29940032958984,226111800.0,1,0,0,True
2011-07-15,20.204733904516736,0.2903839819033305,108.8254608154297,109.95287399291992,108.44904678344727,108.49149490356446,103.93914668557262,112.56948063376332,131.66000366210938,108.92804718017578,220012800.0,0,0,1,True
2011-07-18,32.69633887672122,0.23671088048151726,108.60047912597656,109.67908782958985,108.41032119750976,108.49811447143554,104.3479548511646,112.45514039419673,131.0800018310547,108.03471374511719,196872100.0,0,1,0,True
2011-07-19,29.422929107786906,0.2536868491879039,108.82050323486328,109.58975143432617,108.3969548034668,108.52300720214843,104.73215199874052,112.48699930741184,131.33999633789062,109.78826904296875,166554900.0,1,0,0,True
2011-07-20,41.81299433678225,0.26155473344014574,108.95450897216797,109.48056869506836,108.37370529174805,108.53576530456543,104.90452618622707,112.57931628203464,133.07000732421875,109.72211456298828,137145400.0,0,1,0,True
2011-07-21,34.36454341484483,0.3189631824311198,109.54344329833984,109.40860595703126,108.36196472167968,108.55702285766601,105.15189503926285,112.8133515427684,133.39999389648438,111.24407196044922,245246300.0,1,0,0,True
2011-07-22,103.0279780870927,0.3631657009309569,110.0215347290039,109.42349777221679,108.37525268554687,108.59721794128419,105.5249922173275,112.95970779487955,134.52000427246094,111.3185043334961,126019400.0,1,0,0,True
2011-07-25,3403.633425669503,0.371154765542421,110.5542236328125,109.57735137939453,108.36559814453125,108.62891510009766,106.38231842216292,112.68304641548356,133.3000030517578,110.69815826416016,136653800.0,1,0,0,True
2011-07-26,-103.7477661843547,0.3573795565280965,110.65348052978516,109.73699188232422,108.36479110717774,108.63795524597168,107.12076294010794,112.39043701106394,133.74000549316406,110.28455352783203,131278200.0,0,0,1,True
2011-07-27,-11.029286951668974,0.2600659311206438,110.31434326171875,109.63442611694336,108.33281417846679,108.63260932922363,107.3069788021817,112.28610896637298,132.58999633789062,108.02642822265625,249020100.0,1,0,0,True
2011-07-28,-12.559805286652736,0.16695576774219933,109.60794982910156,109.5756965637207,108.29488006591797,108.63264259338379,107.22182457936934,112.329903478492,130.60000610351562,107.71210479736328,207939900.0,1,0,0,True
2011-07-29,-19.886310831915424,0.06329124822995996,108.73943786621093,109.38048629760742,108.22263397216797,108.61589004516601,106.83059013764348,112.50277015288385,128.91000366210938,106.97594451904297,307038400.0,1,0,0,True
2011-08-01,-20.03802120738456,-0.03732209508572776,107.90400695800781,109.22911529541015,108.13602096557617,108.59614540100098,106.34301226831882,112.56519085668118,130.83999633789062,106.52100372314453,325790900.0,0,0,1,True
2011-08-02,-7.574769843967428,-0.2154660189269155,106.60702819824219,108.63025436401367,108.0125942993164,108.56926544189453,105.16105327041066,113.0589525279292,127.80999755859375,103.7996597290039,346653800.0,1,0,0,True
2011-08-03,-11.533566508094907,-0.33525610698507424,105.874169921875,108.09425659179688,107.92593353271485,108.54063468933106,104.39531449003911,113.17951079682612,125.66000366210938,104.36213684082031,370830800.0,0,0,1,True
2011-08-04,-4.1381962203308715,-0.6023057028622577,104.22647552490234,106.91721267700196,107.74331329345704,108.46959259033203,102.35026232765487,113.97555630637832,124.41999816894531,99.4736328125,520721800.0,1,0,0,True
2011-08-05,-4.491897995061453,-0.8131987242078095,102.6962387084961,105.71783828735352,107.55047256469726,108.40927276611328,100.72584080318117,114.41549525638914,121.76000213623047,99.32476043701172,655619200.0,0,0,1,True
2011-08-08,-1.2750293110704378,-1.2029053279979292,99.96331176757812,103.93365936279297,107.21822204589844,108.30377357482911,97.31604284482059,116.19496789736691,116.91000366210938,92.85636901855469,702263900.0,0,1,0,True
2011-08-09,-5.161520192912204,-1.3427946141234437,98.63821105957031,102.62261962890625,106.96393249511719,108.22776626586914,95.8721188695048,116.48749264172567,114.06999969482422,97.17415618896484,717828700.0,0,0,1,True
2011-08-10,-2.6982159721163317,-1.5896377047247807,96.34202575683594,101.10809783935547,106.60090240478516,108.10501884460449,93.58181327043866,117.16071068586018,115.26000213623047,92.88121032714844,662607400.0,0,1,0,True
2011-08-11,-6.3420425902339534,-1.6144586830466077,95.85731048583985,100.0418930053711,106.37112731933594,108.00766258239746,92.54374980911342,117.07383975997837,113.26000213623047,97.05005645751953,487979700.0,1,0,0,True
2011-08-12,-7.466641303077862,-1.5870546431755552,95.53306884765625,99.11465377807617,106.15672668457032,107.92054542541504,91.75112358640585,116.74401648927774,118.4000015258789,97.70355224609375,313731600.0,0,1,0,True
2011-08-15,-11.195916344274702,-1.467021841181371,96.91607360839843,98.43969268798828,106.0052474975586,107.8510612487793,91.31877033689003,116.35003764650841,119.19000244140625,99.77139282226562,258810600.0,0,0,1,True
2011-08-16,-12.924665819976747,-1.3789217795827733,97.2651351928711,97.9516731262207,105.85944686889648,107.76285163879395,90.9208236666996,115.66110382353476,119.47000122070312,98.91946411132812,294095200.0,1,0,0,True
2011-08-17,-13.564035894512656,-1.2842224620140588,98.48601989746093,97.41402282714844,105.71628555297852,107.67201141357423,90.62970331309765,114.87857610584766,120.25,98.98563385009766,238201100.0,0,0,1,True
2011-08-18,-9.655910900055083,-1.3407622312852894,98.01951446533204,96.93841247558593,105.49665191650391,107.54112396240234,89.98839421046024,113.86723094212765,116.5,94.717529296875,512956300.0,0,0,1,True
2011-08-19,-8.866192949330452,-1.4194504647305357,97.11294860839844,96.32300872802735,105.22994995117188,107.38752540588379,89.33016165612705,112.7106853592538,112.95999908447266,93.17072296142578,428281300.0,1,0,0,True
2011-08-22,-11.285352339714976,-1.4561773072759225,95.80770874023438,96.36189117431641,104.9943684387207,107.22718154907227,88.90208923523348,111.39346130187589,115.16999816894531,93.24519348144531,275090600.0,0,1,0,True
2011-08-23,-17.913726010645604,-1.350931571187205,95.28660125732422,96.27586822509765,104.818515625,107.09900665283203,89.15978985830564,109.73869799569827,113.1500015258789,96.31392669677734,331136600.0,0,1,0,True
2011-08-24,-87.47781863108065,-1.1946261558039963,95.02356414794922,96.75479202270508,104.643125,106.9797876739502,89.44872029119371,108.41416957086683,116.19000244140625,97.67044830322266,246869700.0,0,0,1,True
2011-08-25,-50.18379176092506,-1.101413743594589,95.31636657714844,96.66794052124024,104.47581802368164,106.84477432250976,89.7593964702027,106.95043705640863,118.7300033569336,96.1815414428711,312365400.0,0,1,0,True
2011-08-26,36.356916595726815,-0.9560059094443325,96.1981201171875,96.65553436279296,104.3318603515625,106.72390495300293,90.30661203818053,105.46357610268862,115.69000244140625,97.5794906616211,314495900.0,0,1,0,True
2011-08-29,48.788728108649096,-0.720083384497848,97.62578430175782,96.7167465209961,104.23772994995117,106.62761901855468,91.04750944780491,104.10892976117947,119.55999755859375,100.38351440429688,190977200.0,1,0,0,True
2011-08-30,20.50051275200484,-0.5059256648753228,98.49264068603516,96.88962097167969,104.13813995361328,106.53677848815919,91.38897162347898,103.45232247442142,120.83000183105469,100.64820861816406,241315700.0,1,0,0,True
2011-08-31,30.16349750358852,-0.3054323682501452,99.17752380371094,97.10054397583008,104.01853317260742,106.45419075012207,91.8752059248508,102.63936087812772,122.45999908447266,101.09486389160156,301828400.0,0,0,1,True
2011-09-01,49.503200463143166,-0.1725646171414006,99.94844360351563,97.63240509033203,103.89065536499024,106.36430793762207,91.84896022609615,102.72185733982181,122.29000091552734,100.03614044189453,254585900.0,0,0,1,True
2011-09-02,-41.37230613495299,-0.14931159671508354,99.92858428955078,98.06335220336913,103.7177798461914,106.2570140838623,91.84046376782008,102.54589716357641,118.41999816894531,97.48019409179688,255517200.0,1,0,0,True
2011-09-06,-44.07652711902289,-0.14780978817816814,99.20564880371094,98.41571655273438,103.55532638549805,106.14268905639648,92.43211248357885,102.34549524347194,114.38999938964844,96.76883697509766,285130500.0,0,1,0,True
2011-09-07,236.77998125474247,-0.04016505243753121,98.97569885253907,98.7341697692871,103.42877151489257,106.05483695983887,92.46129019140659,102.54874780297817,118.76000213623047,99.49845886230469,209803200.0,0,0,1,True
2011-09-08,32.40623135673112,0.015832163229548613,98.4496353149414,98.81357955932617,103.25391143798828,105.95269515991211,93.22305469555938,102.34531688647188,119.56999969482422,98.46454620361328,250568200.0,0,0,1,True
2011-09-09,44.75613596994444,-0.025786398414846978,97.61916656494141,98.78380508422852,103.00907333374023,105.83692733764649,93.09592157211891,102.35582403334983,117.68000030517578,95.88379669189453,380195100.0,1,0,0,True
2011-09-12,38.9343312443376,-0.03000942145894836,97.42395935058593,98.67627182006837,102.75596405029297,105.72118980407714,93.00377592010872,102.3280302627526,114.47000122070312,96.50415802001953,305793500.0,0,1,0,True
2011-09-13,97.6931481967632,0.005252404262813926,97.54803619384765,98.3768424987793,102.48829696655274,105.59957008361816,92.99064146614094,102.10294755363444,117.05000305175781,97.38922119140625,272514700.0,0,1,0,True
2011-09-14,98.37346985470774,0.08824539339957438,97.39583740234374,98.1857681274414,102.24941360473633,105.4858358001709,92.99237102752835,102.08301807159273,118.33999633789062,98.73746490478516,319389500.0,0,1,0,True
2011-09-15,28.640673412733953,0.22103213208403893,97.7912109375,98.1204231262207,102.04196304321289,105.39029357910157,92.9231224693295,102.2978446327213,120.6500015258789,100.44141387939453,326777200.0,1,0,0,True
2011-09-16,32.973986557330015,0.35194718518027823,98.82162628173828,98.22039642333985,101.8234065246582,105.29123054504394,93.20841793976376,102.6443835739081,121.29000091552734,101.03587341308594,284528300.0,0,0,1,True
2011-09-19,-242.9901622367973,0.4220220534253847,99.52677001953126,98.4753646850586,101.60061233520508,105.17486434936524,94.03447302039197,102.50424386803576,119.52999877929688,100.02987670898438,241517000.0,1,0,0,True
2011-09-20,-113.34849334413217,0.47427960978920547,100.0316162109375,98.78982620239258,101.41568893432617,105.05371269226075,95.03610594450785,102.16943681061909,120.81999969482422,99.9134521484375,218932200.0,0,0,1,True
2011-09-21,-19.108561831338143,0.40995658847160454,99.67815704345703,98.5369972229004,101.18132934570312,104.90049415588379,95.14634338557877,102.12482360660871,120.2300033569336,96.97016906738281,316251300.0,0,0,1,True
2011-09-22,-12.711453560196288,0.2462677926235286,98.35700836181641,98.0741096496582,100.87700103759765,104.71765899658203,94.36043306221832,102.52725614676605,113.25,93.8356704711914,513911300.0,1,0,0,True
2011-09-23,-27.433162367749446,0.13807071590530162,97.03004302978516,97.92583465576172,100.59903396606445,104.5445107269287,93.9954288582414,102.71421088174883,112.11000061035156,94.40104675292969,307242500.0,0,1,0,True
2011-09-26,-869.7405821386396,0.13599637596281156,96.3532485961914,97.94000930786133,100.35339111328125,104.40121894836426,93.89414238743386,102.72213874049582,114.61000061035156,96.64590454101562,260673700.0,0,1,0,True
2011-09-27,-51.043162214652625,0.17702600073496555,95.9159149169922,97.97376556396485,100.14723251342774,104.27877685546875,93.86561011590454,102.48499794683958,118.52999877929688,97.7267837524414,311753900.0,0,0,1,True
2011-09-28,-33.086177491074636,0.14149456567729146,95.66814575195312,97.67315139770508,99.8660935974121,104.13152420043946,93.652891051283,102.20602847386348,117.77999877929688,95.7313232421875,286696800.0,0,1,0,True
2011-09-29,162.20472540378057,0.14395313541605237,96.19860382080078,97.27780609130859,99.60141052246094,103.98755790710449,93.6502057799768,101.74802343755249,117.05000305175781,96.48796081542969,298108900.0,0,0,1,True
2011-09-30,-37.816657708881415,0.06301314537335712,96.13375396728516,96.58189849853515,99.25806503295898,103.81001487731933,93.20205730842532,101.60023761344966,114.44999694824219,94.07679748535156,288392300.0,0,0,1,True
2011-10-03,-13.847864604363654,-0.0931081883754894,95.08448486328125,95.71886672973633,98.85968612670898,103.61746940612792,92.11466629271737,102.07956512207755,112.48999786376953,91.3995590209961,365136800.0,0,1,0,True
2011-10-04,-16.778549024038956,-0.13917718926969513,94.21979217529297,95.06785354614257,98.51378936767578,103.43969375610351,91.67952247142982,102.17815727710534,108.3499984741211,93.4033203125,459177500.0,0,1,0,True
2011-10-05,-16.906895729080134,-0.10638378679203342,94.10007019042969,94.88410797119141,98.21075256347656,103.28777183532715,91.54879086525993,101.87231432883188,112.62000274658203,95.1327133178711,284108000.0,0,1,0,True
2011-10-06,-24.155321031460087,-0.011217408021667374,94.17323455810546,95.18591918945313,97.98729965209961,103.1600569152832,91.53363245933227,101.72639637977906,114.36000061035156,96.8537826538086,257800800.0,1,0,0,True
2011-10-07,-26.413098769397113,0.04748716855262991,94.59892883300782,95.36634140014648,97.7571629333496,103.02602149963379,91.55759391037569,101.73458214553253,117.16999816894531,96.20526885986328,312657900.0,0,1,0,True
2011-10-10,-271.52995520716746,0.21499111879879207,96.20359954833984,95.64404220581055,97.60610229492187,102.91436813354493,91.55540726221419,102.02864425145769,117.68000030517578,99.42291259765625,230666300.0,1,0,0,True
